# x1 x2 x3
# 231 3
# 231 3
 2.16506351e-01  1.25000000e-01 -4.00000000e-01
 2.59807621e-01  1.50000000e-01 -4.00000000e-01
 3.03108891e-01  1.75000000e-01 -4.00000000e-01
 3.46410162e-01  2.00000000e-01 -4.00000000e-01
 3.89711432e-01  2.25000000e-01 -4.00000000e-01
 4.33012702e-01  2.50000000e-01 -4.00000000e-01
 4.76313972e-01  2.75000000e-01 -4.00000000e-01
 5.19615242e-01  3.00000000e-01 -4.00000000e-01
 5.62916512e-01  3.25000000e-01 -4.00000000e-01
 6.06217783e-01  3.50000000e-01 -4.00000000e-01
 6.49519053e-01  3.75000000e-01 -4.00000000e-01
 6.92820323e-01  4.00000000e-01 -4.00000000e-01
 7.36121593e-01  4.25000000e-01 -4.00000000e-01
 7.79422863e-01  4.50000000e-01 -4.00000000e-01
 8.22724134e-01  4.75000000e-01 -4.00000000e-01
 8.66025404e-01  5.00000000e-01 -4.00000000e-01
 0.00000000e+00  0.00000000e+00 -2.00000000e-01
 4.33012702e-02  2.50000000e-02 -2.00000000e-01
 8.66025404e-02  5.00000000e-02 -2.00000000e-01
 1.29903811e-01  7.50000000e-02 -2.00000000e-01
 1.73205081e-01  1.00000000e-01 -2.00000000e-01
 2.16506351e-01  1.25000000e-01 -2.00000000e-01
 2.59807621e-01  1.50000000e-01 -2.00000000e-01
 3.03108891e-01  1.75000000e-01 -2.00000000e-01
 3.46410162e-01  2.00000000e-01 -2.00000000e-01
 3.89711432e-01  2.25000000e-01 -2.00000000e-01
 4.33012702e-01  2.50000000e-01 -2.00000000e-01
 4.76313972e-01  2.75000000e-01 -2.00000000e-01
 5.19615242e-01  3.00000000e-01 -2.00000000e-01
 5.62916512e-01  3.25000000e-01 -2.00000000e-01
 6.06217783e-01  3.50000000e-01 -2.00000000e-01
 6.49519053e-01  3.75000000e-01 -2.00000000e-01
 6.92820323e-01  4.00000000e-01 -2.00000000e-01
 7.36121593e-01  4.25000000e-01 -2.00000000e-01
 7.79422863e-01  4.50000000e-01 -2.00000000e-01
 8.22724134e-01  4.75000000e-01 -2.00000000e-01
 8.66025404e-01  5.00000000e-01 -2.00000000e-01
 0.00000000e+00  0.00000000e+00  0.00000000e+00
 4.33012702e-02  2.50000000e-02  0.00000000e+00
 8.66025404e-02  5.00000000e-02  0.00000000e+00
 1.29903811e-01  7.50000000e-02  0.00000000e+00
 1.73205081e-01  1.00000000e-01  0.00000000e+00
 2.16506351e-01  1.25000000e-01  0.00000000e+00
 2.59807621e-01  1.50000000e-01  0.00000000e+00
 3.03108891e-01  1.75000000e-01  0.00000000e+00
 3.46410162e-01  2.00000000e-01  0.00000000e+00
 3.89711432e-01  2.25000000e-01  0.00000000e+00
 4.33012702e-01  2.50000000e-01  0.00000000e+00
 4.76313972e-01  2.75000000e-01  0.00000000e+00
 5.19615242e-01  3.00000000e-01  0.00000000e+00
 5.62916512e-01  3.25000000e-01  0.00000000e+00
 6.06217783e-01  3.50000000e-01  0.00000000e+00
 6.49519053e-01  3.75000000e-01  0.00000000e+00
 6.92820323e-01  4.00000000e-01  0.00000000e+00
 7.36121593e-01  4.25000000e-01  0.00000000e+00
 7.79422863e-01  4.50000000e-01  0.00000000e+00
 8.22724134e-01  4.75000000e-01  0.00000000e+00
 8.66025404e-01  5.00000000e-01  0.00000000e+00
 0.00000000e+00  0.00000000e+00  2.00000000e-01
 4.33012702e-02  2.50000000e-02  2.00000000e-01
 8.66025404e-02  5.00000000e-02  2.00000000e-01
 1.29903811e-01  7.50000000e-02  2.00000000e-01
 1.73205081e-01  1.00000000e-01  2.00000000e-01
 2.16506351e-01  1.25000000e-01  2.00000000e-01
 2.59807621e-01  1.50000000e-01  2.00000000e-01
 3.03108891e-01  1.75000000e-01  2.00000000e-01
 3.46410162e-01  2.00000000e-01  2.00000000e-01
 3.89711432e-01  2.25000000e-01  2.00000000e-01
 4.33012702e-01  2.50000000e-01  2.00000000e-01
 4.76313972e-01  2.75000000e-01  2.00000000e-01
 5.19615242e-01  3.00000000e-01  2.00000000e-01
 5.62916512e-01  3.25000000e-01  2.00000000e-01
 6.06217783e-01  3.50000000e-01  2.00000000e-01
 6.49519053e-01  3.75000000e-01  2.00000000e-01
 6.92820323e-01  4.00000000e-01  2.00000000e-01
 7.36121593e-01  4.25000000e-01  2.00000000e-01
 7.79422863e-01  4.50000000e-01  2.00000000e-01
 8.22724134e-01  4.75000000e-01  2.00000000e-01
 8.66025404e-01  5.00000000e-01  2.00000000e-01
 0.00000000e+00  0.00000000e+00  4.00000000e-01
 4.33012702e-02  2.50000000e-02  4.00000000e-01
 8.66025404e-02  5.00000000e-02  4.00000000e-01
 1.29903811e-01  7.50000000e-02  4.00000000e-01
 1.73205081e-01  1.00000000e-01  4.00000000e-01
 2.16506351e-01  1.25000000e-01  4.00000000e-01
 2.59807621e-01  1.50000000e-01  4.00000000e-01
 3.03108891e-01  1.75000000e-01  4.00000000e-01
 3.46410162e-01  2.00000000e-01  4.00000000e-01
 3.89711432e-01  2.25000000e-01  4.00000000e-01
 4.33012702e-01  2.50000000e-01  4.00000000e-01
 4.76313972e-01  2.75000000e-01  4.00000000e-01
 5.19615242e-01  3.00000000e-01  4.00000000e-01
 5.62916512e-01  3.25000000e-01  4.00000000e-01
 6.06217783e-01  3.50000000e-01  4.00000000e-01
 6.49519053e-01  3.75000000e-01  4.00000000e-01
 6.92820323e-01  4.00000000e-01  4.00000000e-01
 7.36121593e-01  4.25000000e-01  4.00000000e-01
 7.79422863e-01  4.50000000e-01  4.00000000e-01
 8.22724134e-01  4.75000000e-01  4.00000000e-01
 8.66025404e-01  5.00000000e-01  4.00000000e-01
 0.00000000e+00  0.00000000e+00  6.00000000e-01
 4.33012702e-02  2.50000000e-02  6.00000000e-01
 8.66025404e-02  5.00000000e-02  6.00000000e-01
 1.29903811e-01  7.50000000e-02  6.00000000e-01
 1.73205081e-01  1.00000000e-01  6.00000000e-01
 2.16506351e-01  1.25000000e-01  6.00000000e-01
 2.59807621e-01  1.50000000e-01  6.00000000e-01
 3.03108891e-01  1.75000000e-01  6.00000000e-01
 3.46410162e-01  2.00000000e-01  6.00000000e-01
 3.89711432e-01  2.25000000e-01  6.00000000e-01
 4.33012702e-01  2.50000000e-01  6.00000000e-01
 4.76313972e-01  2.75000000e-01  6.00000000e-01
 5.19615242e-01  3.00000000e-01  6.00000000e-01
 5.62916512e-01  3.25000000e-01  6.00000000e-01
 6.06217783e-01  3.50000000e-01  6.00000000e-01
 6.49519053e-01  3.75000000e-01  6.00000000e-01
 6.92820323e-01  4.00000000e-01  6.00000000e-01
 7.36121593e-01  4.25000000e-01  6.00000000e-01
 7.79422863e-01  4.50000000e-01  6.00000000e-01
 8.22724134e-01  4.75000000e-01  6.00000000e-01
 8.66025404e-01  5.00000000e-01  6.00000000e-01
 0.00000000e+00  0.00000000e+00  8.00000000e-01
 4.33012702e-02  2.50000000e-02  8.00000000e-01
 8.66025404e-02  5.00000000e-02  8.00000000e-01
 1.29903811e-01  7.50000000e-02  8.00000000e-01
 1.73205081e-01  1.00000000e-01  8.00000000e-01
 2.16506351e-01  1.25000000e-01  8.00000000e-01
 2.59807621e-01  1.50000000e-01  8.00000000e-01
 3.03108891e-01  1.75000000e-01  8.00000000e-01
 3.46410162e-01  2.00000000e-01  8.00000000e-01
 3.89711432e-01  2.25000000e-01  8.00000000e-01
 4.33012702e-01  2.50000000e-01  8.00000000e-01
 4.76313972e-01  2.75000000e-01  8.00000000e-01
 5.19615242e-01  3.00000000e-01  8.00000000e-01
 5.62916512e-01  3.25000000e-01  8.00000000e-01
 6.06217783e-01  3.50000000e-01  8.00000000e-01
 6.49519053e-01  3.75000000e-01  8.00000000e-01
 6.92820323e-01  4.00000000e-01  8.00000000e-01
 7.36121593e-01  4.25000000e-01  8.00000000e-01
 7.79422863e-01  4.50000000e-01  8.00000000e-01
 8.22724134e-01  4.75000000e-01  8.00000000e-01
 8.66025404e-01  5.00000000e-01  8.00000000e-01
 0.00000000e+00  0.00000000e+00  1.00000000e+00
 4.33012702e-02  2.50000000e-02  1.00000000e+00
 8.66025404e-02  5.00000000e-02  1.00000000e+00
 1.29903811e-01  7.50000000e-02  1.00000000e+00
 1.73205081e-01  1.00000000e-01  1.00000000e+00
 2.16506351e-01  1.25000000e-01  1.00000000e+00
 2.59807621e-01  1.50000000e-01  1.00000000e+00
 3.03108891e-01  1.75000000e-01  1.00000000e+00
 3.46410162e-01  2.00000000e-01  1.00000000e+00
 3.89711432e-01  2.25000000e-01  1.00000000e+00
 4.33012702e-01  2.50000000e-01  1.00000000e+00
 4.76313972e-01  2.75000000e-01  1.00000000e+00
 5.19615242e-01  3.00000000e-01  1.00000000e+00
 5.62916512e-01  3.25000000e-01  1.00000000e+00
 6.06217783e-01  3.50000000e-01  1.00000000e+00
 6.49519053e-01  3.75000000e-01  1.00000000e+00
 6.92820323e-01  4.00000000e-01  1.00000000e+00
 7.36121593e-01  4.25000000e-01  1.00000000e+00
 7.79422863e-01  4.50000000e-01  1.00000000e+00
 8.22724134e-01  4.75000000e-01  1.00000000e+00
 8.66025404e-01  5.00000000e-01  1.00000000e+00
